text,label,intent_name
Please cancel the latest ATM charge on my card as my card was declined earlier today and I did not receive that cash.,46,pending_cash_withdrawal
Why was my account assessed a fee?,34,extra_charge_on_statement
When will it be delivered to the US?,12,card_delivery_estimate
Will my transfer be done soon?,48,pending_transfer
Explain the extra ATM fees.,19,cash_withdrawal_charge
How long should I have to wait before I see the transfer in my account?,67,transfer_timing
how do I know where I can get money withdrawn?,3,atm_support
Where can I find the verification code for a top-up?,71,verify_top_up
Is an auto top-up option available?,4,automatic_top_up
I have zero dollars in my account. Can I submit additional funds via bank transfer?,65,transfer_into_account
I changed my mind on something I purchased through you and I need the transaction canceled and a refund as soon as possible. Can you help me please?,52,request_refund
"I don't know what my passcode is, can you help?",44,passcode_forgotten
I forgot my code,44,passcode_forgotten
Where is this card accepted?,10,card_acceptance
I was not able to use the ATM to get cash,26,declined_cash_withdrawal
"I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?",63,transaction_charged_twice
Do I get a real card?,43,order_physical_card
Why was I charged a fee when making this transfer when I shouldn't have been?,64,transfer_fee_charged
how long does it take to get my card i am in a rush,12,card_delivery_estimate
"I live in America, but I would like a card.",24,country_support
Show me how to activate my card,0,activate_my_card
"On my disposable card, is there a transaction limit?",29,disposable_card_limits
My cash withdrawal was not entirely complete,75,wrong_amount_of_cash_received
"As I double checked that I have the correct account details that i submitted , they're right for sure. Transfer is still pending so far.",48,pending_transfer
"I am not supposed to be charged a cash withdrawal fee, but I was.",19,cash_withdrawal_charge
There's a card payment with a name I don't recognize,16,card_payment_not_recognised
Is there a reason why top-up needs verifying?,71,verify_top_up
What needs to be done to activate and use a card?,0,activate_my_card
There is random cash in my account.,20,cash_withdrawal_not_recognised
My payment's stuck on pending.,45,pending_card_payment
I recently purchased something and the seller says my money has not arrived yet. It was in EU's. How long does this take?,48,pending_transfer
I can't get cash from the ATM!,26,declined_cash_withdrawal
You applied the wrong exchange rate while I was traveling outside the country.,76,wrong_exchange_rate_for_cash_withdrawal
I'm travelling abroad but I've run into a situation where I need to change my PIN immediately. Can I do this from here?,21,change_pin
I have a transaction showing up more than once.,63,transaction_charged_twice
Where is the transfer to my account?,5,balance_not_updated_after_bank_transfer
Top up keeps failing,59,top_up_failed
Does it cost anyting to get my own card?,43,order_physical_card
I can't access my account.,44,passcode_forgotten
My new card needs activating.,0,activate_my_card
Why should I have to prove my identity?,74,why_verify_identity
Is ordering a new card from China available?,9,card_about_to_expire
What's the phone number to freeze a card?,41,lost_or_stolen_card
"My cash withdrawal shows pending, why?",46,pending_cash_withdrawal
How long will the transfer take?,48,pending_transfer
I see a strange payment in my account.,16,card_payment_not_recognised
"The service here is horrible, I want to delete my account.",55,terminate_account
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",25,declined_card_payment
I am afraid to give you all my identify details.,74,why_verify_identity
I'm not sure if my pop-up went through.,59,top_up_failed
Are their certain cash machines where I can change my pin?,21,change_pin
"Help, my phone was stolen, please advise!",42,lost_or_stolen_phone
My card stopped working after multiple transactions. Why?,14,card_not_working
A transfer to my account shows as still pending and I wanted to know how long it is suppose to take to clear.,48,pending_transfer
What should I expect to be charged on a SEPA transfer?,56,top_up_by_bank_transfer_charge
How do I get a refund for an item I bought?,52,request_refund
"On my transfer there was a ""decline"" message",27,declined_transfer
Does it cost to add money to my card?,57,top_up_by_card_charge
The ATM is showing it gave me the money I requested but I didn't get that amount.,75,wrong_amount_of_cash_received
Can cards be dispatched on a specific date?,12,card_delivery_estimate
"How long does EU transfer take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",48,pending_transfer
Is it possible to exchange currencies using the app?,33,exchange_via_app
Can I top up using my cheque?,58,top_up_by_cash_or_cheque
Can someone please tell me how much I can top-up?,60,top_up_limits
"Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?",76,wrong_exchange_rate_for_cash_withdrawal
"For the identity verification, what do you need?",69,verify_my_identity
I don't see the transaction I made to a friend on my account.,66,transfer_not_received_by_recipient
I wish to cancel a transfer,8,cancel_transfer
I think my card is broke it's not working anymore,14,card_not_working
Why was I not able to take cash from the ATM?,26,declined_cash_withdrawal
Please help me as my online payment is getting declined since yesterday while i am trying to purchase something online.,27,declined_transfer
The $1.00 has still not been reverted as indicated in the previous email.,34,extra_charge_on_statement
Will there be any extra fees if I exchange currencies?,31,exchange_charge
Will it take more than 3 days for my transfer to reach my account?,67,transfer_timing
My account is depleted. Can I transfer funds from another bank?,65,transfer_into_account
How do I get extra physical cards?,39,getting_spare_card
I can't access my money. Is it because somethings wrong with the top-up? I set it up correctly.,59,top_up_failed
Whats the maximum number of disposable cards that I can get?,29,disposable_card_limits
Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.,8,cancel_transfer
